id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,log_price
3211101010,20150211T000000,319500.0,3,1.0,1190.0,8450,1.0,0,0,5,6,1190,0,1961,0,98059,47.4807,-122.157,1660,8450,12.674515682685282
8901000911,20150219T000000,425000.0,3,1.75,2120.0,5992,1.0,0,0,3,7,1060,1060,1947,0,98125,47.7083,-122.308,1840,11000,12.959846800844963
1241500155,20140805T000000,575000.0,3,2.5,2070.0,3599,2.0,0,0,3,8,2070,0,1999,0,98033,47.6679,-122.165,2070,6844,13.26212705890841
7010700936,20140613T000000,799000.0,3,2.5,2860.0,4442,2.0,0,0,3,8,2860,0,2000,0,98199,47.661,-122.396,1440,4400,13.591117476312084
4051100230,20140820T000000,240000.0,3,1.0,1340.0,7000,1.0,0,0,4,7,1340,0,1978,0,98042,47.3742,-122.149,1850,7904,12.388398368982115
1982201255,20141114T000000,357950.0,2,1.0,810.0,3880,1.0,0,0,3,7,810,0,1952,0,98107,47.6631,-122.365,900,4365,12.788151384506698
1324300380,20140716T000000,550000.0,3,1.0,1600.0,5000,1.5,0,0,3,7,1110,490,1947,0,98107,47.655,-122.358,1380,5000,13.217675375388819
9188200505,20140710T000000,275000.0,4,2.5,1830.0,3868,2.0,0,0,3,7,1830,0,2007,0,98118,47.5186,-122.276,2330,3868,12.524530013005734
6791200120,20140923T000000,480000.0,3,2.25,1820.0,13362,1.0,0,0,3,8,1220,600,1977,0,98075,47.5898,-122.052,2050,15000,13.081543466215237
5111400086,20140512T000000,110000.0,3,1.0,1250.0,53143,1.0,0,0,5,6,1250,0,1945,0,98038,47.4235,-122.051,1820,217800,11.608244735642321
2767603753,20140829T000000,548000.0,2,2.0,1370.0,1878,3.0,0,0,3,8,1370,0,2004,0,98107,47.6721,-122.387,1280,1878,13.214032390746006
2976800360,20150223T000000,335750.0,3,3.0,2400.0,7260,1.0,0,0,3,7,1440,960,1955,0,98178,47.5045,-122.251,1060,7200,12.7241250927876
8857640040,20150410T000000,425000.0,4,2.5,2400.0,6053,2.0,0,0,3,8,2400,0,2001,0,98038,47.3869,-122.033,2460,6519,12.959846800844963
9478500640,20140819T000000,292500.0,4,2.5,2250.0,4495,2.0,0,0,3,7,2250,0,2008,0,98042,47.3663,-122.114,2250,4500,12.586223364451623
3971700940,20140930T000000,330000.0,3,1.5,1430.0,8000,1.0,0,0,5,7,1430,0,1948,0,98155,47.772,-122.322,1410,9820,12.706850963741102
1827200135,20140523T000000,554820.0,4,2.0,3510.0,12905,1.0,0,2,3,8,2210,1300,1965,1982,98166,47.4466,-122.36,2530,16143,13.226400818184475
9828702812,20140923T000000,582000.0,4,3.0,1670.0,1189,3.0,0,0,3,8,1427,243,2000,0,98122,47.6182,-122.302,1700,1401,13.274227444925158
9126100861,20150306T000000,557000.0,3,3.5,1710.0,2096,2.0,0,0,3,8,1290,420,2008,0,98122,47.6055,-122.305,1630,1543,13.230322314239945
3860400100,20141121T000000,950000.0,4,2.75,2500.0,20000,1.0,0,0,4,8,1700,800,1969,0,98004,47.5901,-122.198,2650,20000,13.76421831620775
3622069050,20141121T000000,212644.0,3,1.0,1570.0,9650,1.5,0,0,5,5,1570,0,1922,0,98010,47.3531,-121.982,1330,9650,12.267379387590864
9284801845,20140805T000000,354000.0,3,1.5,1060.0,5750,1.0,0,2,4,7,1060,0,1981,0,98126,47.5512,-122.371,1060,5750,12.777055016970678
7852030790,20150505T000000,500000.0,4,2.5,2960.0,5027,2.0,0,0,3,7,2960,0,2000,0,98065,47.5328,-121.881,2760,5500,13.122365377402328
2722049092,20150108T000000,240000.0,4,1.5,1780.0,14810,1.0,0,0,4,8,1180,600,1950,0,98032,47.3581,-122.288,1450,6728,12.388398368982115
9477580110,20140626T000000,971971.0,4,3.75,3460.0,6738,2.0,0,0,3,11,3460,0,2013,0,98059,47.506,-122.145,3340,6120,13.787082276443297
2492200055,20140708T000000,412000.0,3,1.75,1880.0,5752,1.0,0,0,4,7,940,940,1945,0,98126,47.5354,-122.378,1110,5201,12.928781055513184
9485950340,20150319T000000,408000.0,3,2.25,2800.0,35362,2.0,0,0,3,9,2800,0,1985,0,98042,47.3507,-122.089,2800,37058,12.919024904363686
7199310290,20140905T000000,583500.0,3,1.75,1720.0,7800,1.0,0,0,4,7,1170,550,1978,0,98052,47.6928,-122.125,1760,7276,13.276801444503338
1235100328,20150225T000000,1454000.0,5,4.0,4070.0,11334,2.0,0,0,3,10,4070,0,2014,0,98033,47.6771,-122.187,2640,9401,14.189829624833274
1787600294,20150205T000000,222000.0,2,1.0,830.0,6893,1.0,0,0,3,7,830,0,1950,0,98125,47.7234,-122.328,1470,7200,12.310437165348775
6600490220,20141014T000000,278000.0,4,2.5,2290.0,3777,2.0,0,0,3,7,2290,0,2004,0,98198,47.3617,-122.308,1480,3608,12.535379989788607
1839910470,20150408T000000,450000.0,3,1.75,1540.0,7490,1.0,0,0,5,7,1540,0,1971,0,98034,47.7222,-122.177,1270,7350,13.017005083966255
714000195,20141113T000000,510000.0,2,1.0,1390.0,5544,1.0,0,0,3,7,930,460,1947,0,98105,47.6696,-122.267,1710,6200,13.1421679654829
2254100090,20150407T000000,887250.0,5,3.5,4320.0,7502,2.0,0,0,3,9,3500,820,2012,0,98056,47.5235,-122.168,3250,7538,13.695883197586157
3797300190,20140708T000000,308950.0,4,2.5,1920.0,8562,2.0,0,2,4,7,1920,0,1994,0,98022,47.1932,-122.008,1820,8628,12.640937967253592
7560000050,20150423T000000,730000.0,3,3.5,2440.0,3502,2.0,0,0,3,7,1970,470,2000,0,98005,47.589,-122.165,2440,3417,13.500801182986649
7457000005,20140926T000000,1220000.0,4,2.0,3090.0,8125,2.5,0,0,5,8,3090,0,1918,0,98117,47.6851,-122.395,1560,6250,14.014362236381235
2224079001,20150126T000000,625700.0,3,2.0,2570.0,159865,1.0,0,0,5,7,2570,0,1968,0,98024,47.5547,-121.892,2010,38322,13.346627900195182
7682200320,20150409T000000,197400.0,3,2.0,1610.0,7575,1.0,0,0,4,7,1110,500,1965,0,98003,47.334,-122.3,1920,8400,12.192992471824816
9550200650,20140506T000000,499000.0,2,1.75,1170.0,2400,1.0,0,0,4,7,740,430,1903,0,98103,47.6653,-122.333,1570,3919,13.120363378739663
4475000120,20150202T000000,360000.0,4,3.0,2580.0,6740,2.0,0,0,3,8,2580,0,1999,0,98058,47.4296,-122.185,2010,6740,12.793862088206213
9310300160,20140828T000000,357000.0,5,2.5,2990.0,9240,2.0,0,0,3,8,2990,0,2015,0,98133,47.7384,-122.348,1970,18110,12.785493861878301
7399300780,20150429T000000,337500.0,3,2.25,1530.0,6600,1.0,0,0,4,7,1240,290,1968,0,98055,47.462,-122.188,1500,7700,12.729323752253295
9169100175,20150507T000000,700000.0,4,2.0,2490.0,4700,1.0,0,0,4,7,1690,800,1952,0,98136,47.5254,-122.392,2240,5000,13.45883704259595
3797300140,20140721T000000,303000.0,3,2.75,1850.0,8820,2.0,0,0,4,8,1850,0,1993,0,98022,47.1928,-122.01,1850,8651,12.621491384816093
4027700666,20150426T000000,780000.0,4,2.5,3180.0,9603,2.0,0,2,3,9,3180,0,2002,0,98155,47.7717,-122.277,2440,15261,13.567050480716235
1923069078,20140805T000000,890000.0,4,3.25,3180.0,194278,2.0,0,0,3,10,3180,0,2005,0,98059,47.4711,-122.084,2200,178160,13.698977865303197
7784400060,20150120T000000,545000.0,3,2.5,2370.0,9000,1.0,0,3,4,8,1570,800,1952,0,98146,47.4922,-122.365,2120,9500,13.208542908506082
2207200820,20141015T000000,413107.0,3,1.5,1420.0,7520,1.0,0,0,4,7,1420,0,1956,0,98007,47.601,-122.134,2000,7520,12.931464338968341
4232903990,20141119T000000,770000.0,3,1.0,2230.0,3200,2.0,0,2,3,8,1630,600,1918,0,98109,47.6334,-122.356,2280,5400,13.554147092530322
2523069134,20150406T000000,495000.0,4,2.5,2480.0,91911,1.0,0,2,4,7,1470,1010,1973,0,98027,47.4579,-121.981,2540,91911,13.112315061750808
98030660,20150311T000000,815000.0,4,2.5,3880.0,7208,2.0,0,0,3,10,3880,0,2006,0,98075,47.5841,-121.971,3280,7221,13.610944619216111
524069037,20140710T000000,505000.0,2,1.0,1240.0,57000,1.0,0,0,3,7,1240,0,1962,0,98075,47.597,-122.059,3050,25545,13.132315688453556
4154300296,20140926T000000,235000.0,3,1.0,960.0,5030,1.0,0,0,3,7,960,0,1955,0,98118,47.5611,-122.28,1460,5400,12.367345048436391
2172000846,20140619T000000,248000.0,4,2.0,2080.0,13510,1.0,0,0,3,7,1040,1040,1950,0,98178,47.4918,-122.258,2010,11625,12.421188057397055
1123049126,20141203T000000,227000.0,3,1.0,1340.0,10035,1.0,0,0,3,7,1340,0,1959,0,98178,47.4916,-122.254,2090,10035,12.33270970174018
7640400190,20150213T000000,660000.0,3,2.0,1770.0,8141,1.0,0,0,5,8,1770,0,1952,0,98177,47.7232,-122.371,1770,8100,13.399996629152975
1433500050,20141202T000000,549950.0,4,2.5,2720.0,13500,1.0,0,0,3,8,1510,1210,1969,0,98007,47.6191,-122.145,2510,12350,13.217584462330732
1931300110,20140725T000000,700000.0,3,1.0,1570.0,4000,2.0,0,0,5,8,1570,0,1908,0,98103,47.6575,-122.346,1640,4000,13.45883704259595
2525500260,20141124T000000,331000.0,3,1.75,1300.0,9079,1.0,0,0,3,7,1300,0,1986,0,98059,47.4834,-122.159,1890,7369,12.709876675502672
5700004040,20140905T000000,1500000.0,3,3.25,3990.0,8505,2.0,0,2,3,9,2870,1120,1922,1999,98144,47.5744,-122.283,3640,8505,14.220976332738882
3670500710,20140715T000000,405500.0,3,1.5,1010.0,8108,1.0,0,0,5,7,1010,0,1954,0,98155,47.7359,-122.309,1300,8108,12.91287861862581
1954440050,20140725T000000,550000.0,4,2.5,2050.0,8683,2.0,0,0,3,8,2050,0,1987,0,98074,47.62,-122.043,2010,8744,13.217675375388819
5347200220,20140911T000000,225000.0,2,1.0,720.0,4758,1.0,0,0,3,6,720,0,1947,0,98126,47.5176,-122.376,990,4920,12.323860125621126
2215500080,20140528T000000,580000.0,5,2.0,1940.0,6000,1.0,0,0,5,7,970,970,1945,0,98115,47.6875,-122.287,1700,6000,13.270785106659046
7625704005,20140506T000000,561000.0,3,2.0,2000.0,7000,2.0,0,0,3,7,2000,0,1916,1986,98136,47.5452,-122.393,1840,7000,13.237477967034438
2493200370,20141112T000000,415000.0,2,1.75,1550.0,4257,1.0,0,3,3,7,830,720,1953,0,98136,47.5274,-122.384,1920,5100,12.936036208848487
3343902650,20141217T000000,290000.0,2,1.75,1700.0,18000,1.0,0,0,3,8,1700,0,1972,0,98056,47.5066,-122.194,1700,8225,12.577639650232573
1853081000,20140717T000000,820000.0,5,2.75,2830.0,6137,2.0,0,0,3,9,2830,0,2010,0,98074,47.5932,-122.058,3170,6285,13.617060838751888
1126059022,20140722T000000,667400.0,4,2.5,2660.0,40312,2.0,0,0,4,8,2660,0,1977,0,98072,47.7532,-122.139,2650,45302,13.4111463436501
2436700625,20150417T000000,590000.0,2,2.5,1450.0,1281,2.0,0,0,3,8,1220,230,2006,0,98105,47.665,-122.285,1440,1281,13.28787951079572
7844200425,20150414T000000,525000.0,4,2.0,2680.0,14157,1.0,0,0,3,8,1460,1220,1966,0,98188,47.4286,-122.292,2100,9199,13.171155446333852
3904940160,20140904T000000,555000.0,3,2.5,2160.0,7584,2.0,0,0,3,8,2160,0,1988,0,98029,47.5751,-122.014,2160,7372,13.22672519452875
7131300047,20140826T000000,235000.0,2,1.0,2150.0,4500,1.5,0,0,3,7,1260,890,1917,0,98118,47.5158,-122.267,1590,5010,12.367345048436391
624100010,20141208T000000,645000.0,3,2.5,2930.0,19900,1.5,0,0,3,9,2930,0,1983,0,98077,47.7234,-122.066,3160,20492,13.377007146164305
1972200660,20150415T000000,465000.0,2,1.5,1120.0,1201,3.0,0,0,3,8,1120,0,1999,0,98103,47.6524,-122.353,1370,1298,13.049794835104816
1898900280,20140919T000000,340000.0,4,3.0,2380.0,20277,1.0,0,0,3,8,1500,880,1999,0,98023,47.3046,-122.392,2370,15440,12.73670383776449
3578401760,20140820T000000,393000.0,3,2.0,1320.0,10720,2.0,0,0,3,8,1320,0,1981,0,98074,47.6203,-122.037,1910,13639,12.881567435377423
2744000100,20140625T000000,299950.0,3,2.5,1870.0,7942,2.0,0,0,3,7,1870,0,1990,0,98001,47.342,-122.279,1870,7392,12.611374406964662
8691440220,20150202T000000,1289990.0,5,4.0,4360.0,8030,2.0,0,0,3,10,4360,0,2015,0,98075,47.5923,-121.973,3570,6185,14.070145799569332
5505700030,20140528T000000,590000.0,3,2.0,1650.0,6150,2.0,0,0,4,7,1650,0,1926,1993,98116,47.5713,-122.394,1280,6150,13.28787951079572
8835220210,20150417T000000,355000.0,3,1.5,1370.0,4790,2.0,0,0,4,7,1370,0,1982,0,98034,47.7253,-122.164,1370,3799,12.779875885354993
9512501450,20150429T000000,555000.0,3,1.75,1270.0,9170,1.0,0,0,3,7,1270,0,1969,0,98052,47.6706,-122.151,1700,8500,13.22672519452875
5381000048,20150427T000000,110000.0,2,1.0,790.0,8250,1.0,0,0,3,6,790,0,1947,0,98188,47.4523,-122.286,900,8250,11.608244735642321
2525000220,20150414T000000,370000.0,3,1.75,1480.0,7725,1.5,0,0,4,7,1480,0,1981,0,98059,47.483,-122.163,1720,8379,12.821260987319457
2321300325,20150122T000000,810000.0,4,2.75,2820.0,5000,1.5,0,0,3,8,2170,650,1927,0,98199,47.6376,-122.394,1740,5000,13.60479076121576
7017200120,20140820T000000,358000.0,2,1.0,930.0,5077,1.0,0,0,3,6,930,0,1939,0,98133,47.7095,-122.35,1080,5803,12.788291058675025
2297400090,20150323T000000,447000.0,3,1.75,1400.0,6750,1.0,0,0,3,7,1040,360,1975,0,98034,47.717,-122.226,1860,7480,13.010316110729669
1330900230,20150416T000000,630000.0,4,2.5,2330.0,31705,2.0,0,0,4,8,2330,0,1980,0,98052,47.6471,-122.03,2460,36600,13.353476685668044
7211400615,20140515T000000,217450.0,3,1.0,1040.0,5000,1.0,0,0,3,7,1040,0,1959,0,98146,47.5122,-122.358,1440,5000,12.289728816773545
6616000010,20140825T000000,814000.0,4,2.5,2840.0,8820,1.0,0,2,5,8,1420,1420,1952,0,98118,47.5542,-122.265,2310,8750,13.609716873485151
2206700165,20140716T000000,450000.0,3,1.5,1520.0,7903,1.0,0,0,4,7,1000,520,1955,0,98006,47.5659,-122.141,1520,9830,13.017005083966255
9808700025,20150211T000000,1500000.0,3,1.5,1910.0,21374,1.0,0,0,1,8,1910,0,1955,0,98004,47.6453,-122.214,2850,16167,14.220976332738882
5036300431,20150311T000000,1099880.0,5,2.75,3520.0,6353,2.0,0,0,4,10,3520,0,2001,0,98199,47.6506,-122.391,2520,6250,13.910712550098342
5420300270,20140813T000000,231500.0,4,2.25,2080.0,7526,1.0,0,0,4,7,1280,800,1985,0,98030,47.3762,-122.183,1200,7500,12.352339472153524
2594200230,20150424T000000,680000.0,2,1.0,1020.0,8442,1.0,0,4,4,7,920,100,1941,0,98136,47.5145,-122.391,2550,10323,13.429849547739444
3157600240,20140903T000000,540000.0,3,2.5,2520.0,5000,3.0,0,0,3,9,2520,0,1990,0,98106,47.5664,-122.359,1130,5000,13.199326270390594
1972201965,20140624T000000,510000.0,3,2.25,1420.0,1309,3.0,0,0,3,8,1420,0,2006,0,98103,47.6534,-122.346,1500,1282,13.1421679654829
4038100360,20150210T000000,466200.0,3,1.5,1340.0,8856,1.0,0,0,4,7,1340,0,1959,0,98008,47.6094,-122.126,1850,8740,13.052372150583638
8682231210,20140805T000000,554000.0,2,2.0,1870.0,5580,1.0,0,0,3,8,1870,0,2004,0,98053,47.7101,-122.031,1670,4500,13.224921770781943
2021201085,20141212T000000,862500.0,4,2.5,3220.0,4400,2.0,0,2,3,9,2180,1040,1937,0,98199,47.6325,-122.394,3000,5000,13.66759158730727
3364900040,20140828T000000,1095000.0,3,2.5,2550.0,5100,2.0,0,0,3,9,2550,0,2014,0,98115,47.6757,-122.326,1250,4080,13.90626583447433
3211600140,20150209T000000,475000.0,3,1.75,2490.0,7210,1.0,0,0,3,7,1290,1200,1972,0,98034,47.726,-122.198,1610,7210,13.07107218827772
2927600155,20140722T000000,291750.0,3,2.25,1310.0,12825,1.0,0,0,3,7,1310,0,1950,2013,98166,47.4515,-122.368,1600,11250,12.583655977735045
5309101050,20141126T000000,489950.0,3,2.0,1580.0,4010,1.0,0,0,4,7,790,790,1909,0,98117,47.6769,-122.371,1350,5350,13.102060665086476
2570500090,20141007T000000,385000.0,5,1.5,1750.0,9780,1.5,0,0,4,7,1750,0,1961,0,98028,47.7755,-122.235,1750,10295,12.861001210669146
1898200100,20140528T000000,355000.0,3,2.5,2400.0,9701,1.0,0,0,3,9,2400,0,1990,0,98023,47.3081,-122.392,2400,8258,12.779875885354993
3731800055,20140605T000000,450000.0,4,1.0,2000.0,4676,1.5,0,0,3,7,1250,750,1916,1986,98118,47.5529,-122.268,1140,4676,13.017005083966255
9406700180,20150416T000000,419000.0,4,2.5,3190.0,4980,2.0,0,0,3,9,3190,0,2005,0,98038,47.3657,-122.034,2830,6720,12.945628585536271
7278100515,20140821T000000,1295000.0,2,2.5,2910.0,19449,2.0,1,4,5,9,1940,970,1985,0,98177,47.7729,-122.393,2540,23598,14.07402202531625
5035300871,20141014T000000,898000.0,2,2.25,2470.0,7658,1.0,0,0,4,8,1480,990,1954,0,98199,47.653,-122.416,2070,7270,13.707926460869462
3885803245,20150305T000000,1650000.0,5,4.0,3310.0,8400,2.0,0,0,3,10,3310,0,2000,0,98033,47.6914,-122.214,3430,8400,14.316286451937186
9297300750,20141105T000000,355000.0,2,1.75,1760.0,4600,1.0,0,0,4,7,850,910,1926,0,98126,47.5654,-122.372,1150,4800,12.779875885354993
2781250750,20140828T000000,222000.0,2,2.0,1360.0,3300,2.0,0,0,3,6,1360,0,2004,0,98038,47.3489,-122.022,1310,3300,12.310437165348775
7520000520,20150311T000000,240500.0,2,1.0,1240.0,12092,1.0,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,12.390479526523466
8078490090,20150508T000000,245000.0,3,1.75,1670.0,11452,1.0,0,2,3,8,1670,0,1992,0,98022,47.1913,-122.015,1820,11152,12.409017571151187
293070010,20141028T000000,849990.0,4,2.75,3300.0,4987,2.0,0,0,3,9,3300,0,2014,0,98074,47.6175,-122.056,3520,5453,13.652981040175149
1623300055,20150323T000000,823000.0,5,1.75,2640.0,7722,1.5,0,0,4,7,1650,990,1915,0,98117,47.6802,-122.361,1750,4000,13.620712694725297
2526039156,20141210T000000,760000.0,4,2.25,2040.0,8315,1.0,0,0,4,8,1480,560,1958,0,98177,47.7077,-122.371,2330,8940,13.541075028051122
6056100383,20140520T000000,380000.0,3,1.75,1690.0,1468,2.0,0,0,3,8,1380,310,2008,0,98108,47.563,-122.297,1690,1936,12.847929163278053
1473060030,20140709T000000,525000.0,4,2.5,3670.0,9958,2.0,0,0,3,10,3670,0,2005,0,98058,47.4617,-122.159,3300,10679,13.171155446333852
6384500581,20140618T000000,555000.0,3,1.75,2040.0,6000,1.0,0,0,5,7,1120,920,1958,0,98116,47.5688,-122.397,1530,6250,13.22672519452875
2825059256,20140926T000000,680000.0,4,2.5,3030.0,13068,2.0,0,0,3,9,3030,0,1978,0,98005,47.6313,-122.172,2940,11999,13.429849547739444
3422059010,20150327T000000,390000.0,3,1.75,2160.0,98445,2.0,0,0,3,8,2160,0,1978,0,98042,47.35,-122.162,2004,44431,12.873904582205107
3300700480,20140820T000000,330000.0,2,1.0,880.0,4000,1.0,0,0,3,6,780,100,1937,0,98117,47.6931,-122.379,950,4000,12.706850963741102
9222400605,20150411T000000,850000.0,5,4.0,2980.0,4500,1.5,0,0,3,7,2070,910,1921,0,98115,47.6736,-122.323,1560,4225,13.652992804936396
3438500168,20150507T000000,325000.0,3,1.5,1060.0,7488,1.0,0,0,5,7,1060,0,1977,0,98106,47.5549,-122.356,1300,6780,12.691583538230217
2595300155,20150224T000000,565000.0,4,1.5,2190.0,8296,2.0,0,0,3,7,2190,0,1935,1963,98136,47.5158,-122.385,1160,8160,13.244582780038517
2473101360,20140711T000000,289900.0,3,1.75,1220.0,7004,1.0,0,0,5,7,1220,0,1966,0,98058,47.4492,-122.157,1640,7210,12.57729476436913
3172600151,20150325T000000,250000.0,4,1.0,1550.0,7296,1.5,0,0,3,6,1550,0,1957,0,98106,47.5184,-122.366,1370,7680,12.429220196836383
6132600315,20140827T000000,375000.0,1,1.0,1090.0,5250,1.0,0,0,3,6,980,110,1927,0,98117,47.6999,-122.391,2160,5250,12.834683971615659
461002890,20140619T000000,499000.0,3,1.75,1840.0,5000,1.0,0,0,4,7,920,920,1910,0,98117,47.6808,-122.376,1220,5000,13.120363378739663
8901001290,20140903T000000,477000.0,4,1.5,1380.0,7800,1.0,0,0,3,7,1080,300,1928,0,98125,47.7093,-122.306,1770,7503,13.07527386630434
4383500030,20140924T000000,154500.0,3,1.0,890.0,9465,1.0,0,0,3,6,890,0,1957,0,98148,47.4388,-122.328,1590,9147,11.947955847790901
5727000010,20141215T000000,319990.0,4,2.5,2120.0,5293,2.0,0,0,3,7,2120,0,2003,0,98031,47.4217,-122.201,1990,5313,12.676048149380394
312000265,20150504T000000,375000.0,2,1.0,790.0,5120,1.0,0,0,3,6,790,0,1950,0,98136,47.557,-122.395,1250,5120,12.834683971615659
1926049210,20150422T000000,372500.0,2,1.0,880.0,10950,1.0,0,0,4,7,880,0,1944,0,98133,47.7332,-122.352,1450,7560,12.827995001361906
5381000072,20140514T000000,349950.0,5,3.0,2257.0,10117,1.0,0,0,3,8,1363,894,2005,0,98188,47.4524,-122.284,1540,10700,12.765548423664681
4468400211,20150220T000000,205000.0,3,2.25,1250.0,952,3.0,0,0,3,8,1250,0,2008,0,98133,47.7098,-122.333,1250,1030,12.230770136157428
4025300371,20150408T000000,392500.0,3,1.0,1660.0,8839,1.0,0,0,4,7,1660,0,1947,0,98155,47.7485,-122.3,1230,9236,12.880294363972055
5458800425,20150423T000000,795000.0,3,1.75,1930.0,9600,1.0,0,0,3,8,1930,0,1958,0,98040,47.5747,-122.237,2350,9840,13.586098651497313
4038400150,20141113T000000,465000.0,3,1.75,2760.0,9137,1.0,0,0,3,7,1380,1380,1960,0,98007,47.6079,-122.132,1980,9137,13.049794835104816
8643200060,20140923T000000,170500.0,3,1.0,1640.0,13939,1.0,0,0,3,7,1040,600,1960,0,98198,47.3947,-122.313,2080,13000,12.046496440791149
1703400585,20141215T000000,325000.0,3,2.0,2330.0,4950,1.5,0,0,3,6,1430,900,1900,0,98118,47.5585,-122.29,1160,5115,12.691583538230217
2921049121,20140516T000000,306500.0,3,2.25,2060.0,38377,1.0,0,0,4,8,1560,500,1978,0,98003,47.2752,-122.319,2080,60513,12.632976296995821
323049176,20140530T000000,325000.0,3,1.75,2180.0,10230,1.0,0,0,4,7,1090,1090,1961,0,98118,47.5158,-122.281,2130,7200,12.691583538230217
269001331,20140909T000000,1308000.0,5,2.5,3200.0,7863,1.0,0,3,5,8,1600,1600,1959,0,98199,47.6398,-122.39,2640,7680,14.084010575524983
1787600165,20140623T000000,396500.0,3,1.75,2390.0,7149,1.0,0,0,3,8,1350,1040,1955,0,98125,47.7244,-122.326,1710,7402,12.890433842121956
7387500185,20140521T000000,249900.0,2,1.0,1140.0,5500,1.0,0,0,3,6,1140,0,1947,0,98106,47.5187,-122.363,1110,5500,12.428820118415677
7211401485,20140606T000000,285000.0,2,1.0,780.0,5000,1.0,0,0,4,6,780,0,1943,0,98146,47.5112,-122.357,1030,5000,12.560247968016562
2597460090,20150316T000000,1195000.0,3,2.25,3070.0,9645,2.0,0,0,3,10,2110,960,1987,0,98006,47.5522,-122.144,3130,9450,13.993657580167481
6802200110,20141029T000000,231200.0,3,2.0,1400.0,8821,1.0,0,0,3,7,1400,0,1991,0,98022,47.1949,-121.989,1450,8721,12.351042741030522
3179101580,20140528T000000,1210000.0,4,2.75,3650.0,6982,2.0,0,2,4,9,2530,1120,1951,2003,98115,47.6756,-122.275,3140,7894,14.006131744018864
3822200036,20140624T000000,257500.0,2,2.0,1180.0,9265,1.0,0,0,3,7,1180,0,1940,0,98125,47.7252,-122.297,460,18000,12.458778882573533
8861000210,20150408T000000,865000.0,3,1.75,1480.0,8163,1.0,0,0,3,7,1040,440,1953,0,98004,47.638,-122.206,2170,11124,13.670485941982712
7229800066,20140819T000000,439950.0,4,2.25,2780.0,15075,2.0,0,0,3,7,2780,0,1985,0,98059,47.477,-122.116,1650,25542,12.99441863605669
2917200085,20150408T000000,350000.0,2,1.0,1160.0,5395,1.0,0,0,3,7,860,300,1940,0,98103,47.7007,-122.354,1664,5363,12.765691290604371
1049000740,20141120T000000,229950.0,2,1.5,1160.0,1848,2.0,0,0,3,7,1160,0,1972,0,98034,47.7366,-122.176,1160,1566,12.345621521730086
1788700160,20150220T000000,195000.0,3,1.0,1260.0,8378,1.0,0,0,4,6,840,420,1959,1977,98023,47.3274,-122.348,1140,8496,12.180759965737863
3185600040,20140522T000000,180000.0,2,1.0,1400.0,4500,1.0,0,0,3,7,900,500,1922,0,98055,47.4866,-122.219,1400,5500,12.100717685412471
7697870700,20141114T000000,260000.0,3,2.5,1520.0,6298,2.0,0,0,3,7,1520,0,1986,0,98030,47.3687,-122.182,1670,7207,12.468440756144114
8731902340,20140918T000000,275000.0,4,1.75,1960.0,6177,1.0,0,0,4,8,1960,0,1967,0,98023,47.3131,-122.383,2010,8162,12.524530013005734
439000230,20150429T000000,805000.0,4,2.25,2440.0,9889,1.0,0,0,3,7,1540,900,1952,0,98115,47.6932,-122.3,1710,6284,13.598598798635953
3905100740,20140608T000000,540000.0,4,2.5,1780.0,4169,2.0,0,0,3,8,1780,0,1994,0,98029,47.5695,-122.006,1830,4164,13.199326270390594
7214700160,20140509T000000,610000.0,3,3.0,2480.0,45302,1.0,0,0,4,8,1620,860,1976,0,98077,47.7591,-122.073,1260,14100,13.321215875492413
8898700120,20140604T000000,400000.0,3,2.0,2260.0,11305,1.0,0,0,3,7,1130,1130,1986,0,98055,47.4544,-122.204,2080,10248,12.899222326086994
6204200560,20140723T000000,425000.0,3,2.0,1540.0,8011,1.0,0,0,3,7,1540,0,1988,0,98011,47.7342,-122.202,1630,7141,12.959846800844963
8091670200,20141022T000000,408000.0,3,2.75,2670.0,4800,2.0,0,0,3,8,2670,0,2014,0,98038,47.3483,-122.042,2340,5000,12.919024904363686
7853350090,20140604T000000,648000.0,4,2.5,3290.0,6203,2.0,0,0,3,9,3290,0,2008,0,98065,47.5441,-121.86,2990,6835,13.381647518543097
3880900245,20150202T000000,700000.0,6,3.0,2790.0,4550,2.5,0,0,4,8,2790,0,1907,0,98119,47.627,-122.361,2590,4550,13.45883704259595
3124089086,20141002T000000,300000.0,4,1.0,1730.0,177657,1.5,0,0,3,5,1730,0,1948,0,98065,47.5163,-121.829,1400,45175,12.611541086966115
8732300430,20140620T000000,885000.0,3,2.25,2060.0,9552,1.0,0,0,4,9,1610,450,1975,0,98040,47.5402,-122.231,2930,11212,13.69334405393293
7214710300,20140716T000000,542126.0,4,2.5,2360.0,43088,2.0,0,0,3,8,2360,0,1977,0,98077,47.7661,-122.071,2850,39216,13.203255570316935
6639900176,20141114T000000,551000.0,3,2.5,2010.0,17362,2.0,0,0,3,8,2010,0,1994,0,98033,47.6904,-122.176,1920,7200,13.219491903015438
9297302031,20150423T000000,448000.0,3,3.25,1560.0,1345,2.0,0,0,3,8,1260,300,2009,0,98126,47.5637,-122.375,1560,4800,13.012550743537489
